InvoiceNo,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV102306,Detergent,4,2023-07-11,3.48,16185,United Kingdom
INV102307,Shampoo,1,2023-10-07,4.3,13197,United Kingdom
INV102307,Soap,5,2023-10-07,1.74,17396,Germany
INV102307,Toothpaste,2,2023-10-07,9.05,13300,USA
INV102307,Beer,1,2023-10-07,4.93,10110,Germany
INV102307,Chips,1,2023-10-07,11.76,18595,Germany
INV102308,Bread,4,2023-05-22,6.48,19513,Germany
INV102308,Ice Cream,4,2023-05-22,3.37,16670,USA
INV102308,Chocolate,1,2023-05-22,3.45,13831,India
INV102308,Butter,2,2023-05-22,13.38,12643,India
INV102308,Biscuits,5,2023-05-22,2.0,11231,France
INV102308,Jam,3,2023-05-22,13.52,19496,Germany
INV102309,Juice,2,2023-07-06,1.78,16513,India
INV102309,Yogurt,1,2023-07-06,6.42,13907,Germany
INV102309,Fruits,5,2023-07-06,5.01,17758,USA
INV102310,Chips,5,2023-08-21,14.91,17734,Germany
INV102310,Chocolate,4,2023-08-21,13.74,14110,USA
INV102310,Soda,5,2023-08-21,1.53,15546,United Kingdom
INV102310,Tissue,2,2023-08-21,9.02,16839,India
INV102310,Bin Bags,5,2023-08-21,1.58,18701,USA
INV102310,Detergent,2,2023-08-21,6.94,13627,USA
INV102311,Cream,2,2023-11-28,14.16,10948,USA
INV102311,Yogurt,2,2023-11-28,14.5,13011,India
INV102311,Milk,5,2023-11-28,1.9,16974,USA
INV102312,Vegetables,4,2023-06-28,9.06,12435,Germany
INV102312,Chicken,2,2023-06-28,1.12,12742,France
INV102312,Rice,5,2023-06-28,6.51,11400,France
INV102313,Coffee,2,2023-08-10,3.85,10851,India
INV102313,Biscuits,4,2023-08-10,8.51,11057,USA
INV102313,Chocolate,3,2023-08-10,6.09,10612,United Kingdom
INV102314,Juice,5,2023-05-22,13.37,10014,France
INV102314,Yogurt,3,2023-05-22,6.84,12596,United Kingdom
INV102314,Fruits,5,2023-05-22,3.42,16878,Germany
INV102315,Cream,4,2023-05-26,3.19,17351,USA
INV102315,Yogurt,5,2023-05-26,6.67,11150,India
INV102315,Milk,2,2023-05-26,12.14,12128,India
INV102316,Beer,2,2023-08-24,9.36,15436,United Kingdom
INV102316,Chips,2,2023-08-24,6.41,19322,USA
INV102317,Beer,1,2023-01-26,10.62,19726,USA
INV102317,Chips,3,2023-01-26,9.84,16802,India
INV102318,Vegetables,3,2023-12-29,6.54,11402,USA
INV102318,Chicken,3,2023-12-29,5.63,15614,India
INV102318,Rice,4,2023-12-29,7.48,18125,USA
INV102319,Sugar,3,2023-07-05,7.82,16782,United Kingdom
INV102319,Ice Cream,5,2023-07-05,14.61,18405,Germany
INV102319,Flour,4,2023-07-05,4.73,18869,USA
INV102319,Chocolate,2,2023-07-05,3.26,16182,United Kingdom
INV102319,Milk,3,2023-07-05,2.39,14374,France
INV102319,Butter,1,2023-07-05,3.15,16388,India
INV102319,Biscuits,1,2023-07-05,2.75,17854,USA
INV102319,Eggs,2,2023-07-05,9.46,19629,USA
INV102320,Bread,1,2023-10-07,14.46,17178,India
INV102320,Butter,2,2023-10-07,11.58,19651,France
INV102320,Jam,1,2023-10-07,3.73,18321,United Kingdom
INV102321,Cheese,4,2023-06-05,9.36,18993,United Kingdom
INV102321,Pasta,5,2023-06-05,11.1,15223,France
INV102321,Olive Oil,1,2023-06-05,0.72,16769,United Kingdom
INV102321,Flour,5,2023-06-05,12.47,17577,United Kingdom
INV102322,Water,2,2023-09-11,10.34,13848,Germany
INV102322,Chips,5,2023-09-11,4.91,12727,India
INV102322,Soda,3,2023-09-11,9.03,12975,France
INV102323,Bread,4,2023-01-22,5.78,15232,India
INV102323,Butter,3,2023-01-22,8.06,13476,Germany
INV102323,Jam,5,2023-01-22,1.53,10176,India
INV102324,Water,4,2023-12-09,1.36,15527,France
INV102324,Chips,4,2023-12-09,3.55,14650,United Kingdom
INV102324,Soda,1,2023-12-09,8.8,10108,United Kingdom
INV102325,Soda,1,2023-08-09,10.07,13173,United Kingdom
INV102325,Chips,4,2023-08-09,5.99,10341,Germany
INV102325,Chocolate,3,2023-08-09,4.73,16136,India
INV102326,Soap,3,2023-11-04,3.59,16341,USA
INV102326,Toothpaste,4,2023-11-04,5.26,15446,France
INV102326,Shampoo,3,2023-11-04,6.2,10273,India
INV102326,Jam,5,2023-11-04,3.26,12959,India
INV102327,Juice,3,2023-01-11,9.32,19647,India
INV102327,Fruits,5,2023-01-11,6.3,10822,USA
INV102327,Yogurt,1,2023-01-11,7.95,15246,USA
INV102327,Tissue,5,2023-01-11,1.02,11769,France
INV102327,Bin Bags,1,2023-01-11,3.3,13654,France
INV102327,Detergent,5,2023-01-11,6.95,15466,United Kingdom
INV102328,Water,2,2023-03-12,13.07,10926,Germany
INV102328,Chips,2,2023-03-12,10.0,19950,Germany
INV102328,Soda,1,2023-03-12,9.21,14771,France
INV102329,Bread,3,2023-04-21,14.91,15300,France
INV102329,Butter,4,2023-04-21,9.3,19774,United Kingdom
INV102329,Jam,1,2023-04-21,7.39,15613,India
INV102329,Pasta,4,2023-04-21,11.83,19126,India
INV102330,Bread,4,2023-03-09,5.55,18632,Germany
INV102330,Tomato Sauce,4,2023-03-09,10.62,16066,United Kingdom
INV102330,Cheese,1,2023-03-09,4.63,13868,India
INV102330,Vegetables,4,2023-03-09,7.1,16220,India
INV102330,Rice,5,2023-03-09,5.74,19502,Germany
INV102330,Chicken,2,2023-03-09,10.93,12172,France
INV102331,Soda,5,2023-11-04,6.61,15138,France
INV102331,Chips,4,2023-11-04,8.95,11937,Germany
INV102331,Chocolate,1,2023-11-04,12.64,15009,France
INV102332,Pasta,5,2023-05-16,13.31,14551,France
INV102332,Tomato Sauce,2,2023-05-16,8.62,18656,Germany
INV102332,Cheese,4,2023-05-16,12.69,17321,India
INV102332,Chocolate,5,2023-05-16,4.54,11983,Germany
INV102332,Coffee,4,2023-05-16,6.11,14416,USA
INV102332,Biscuits,5,2023-05-16,6.68,18293,USA
INV102333,,5,2023-10-26,6.65,19254,United Kingdom
INV102333,Chips,3,2023-10-26,2.27,13921,France
INV102333,Chocolate,5,2023-10-26,1.05,14674,USA
INV102333,Shampoo,1,2023-10-26,10.46,14768,France
INV102334,Bread,3,2023-08-27,4.85,15629,Germany
INV102334,Vegetables,4,2023-08-27,8.63,11044,United Kingdom
INV102334,Fish,5,2023-08-27,5.34,17537,Germany
INV102334,Rice,5,2023-08-27,7.39,10898,India
INV102334,Butter,3,2023-08-27,14.71,14025,USA
INV102334,Eggs,1,2023-08-27,14.01,16255,United Kingdom
INV102335,Soap,1,2023-05-03,3.81,16781,USA
INV102335,Toothpaste,5,2023-05-03,9.34,11886,United Kingdom
INV102335,Shampoo,5,2023-05-03,9.96,16096,USA
INV102336,Toothpaste,4,2023-09-11,5.69,11741,Germany
INV102336,Shampoo,5,2023-09-11,9.98,13530,USA
INV102336,Detergent,2,2023-09-11,14.78,16450,India
INV102337,Toothpaste,4,2023-11-10,12.31,11507,India
INV102337,Shampoo,4,2023-11-10,1.47,16606,Germany
INV102337,Detergent,4,2023-11-10,6.39,17203,USA
INV102338,Bread,2,2023-07-30,11.6,16427,Germany
INV102338,Butter,5,2023-07-30,2.23,10169,Germany
INV102338,Jam,2,2023-07-30,11.29,16718,Germany
INV102339,Coffee,3,2023-06-05,0.89,14142,India
INV102339,Biscuits,4,2023-06-05,5.81,14535,USA
INV102339,Chocolate,4,2023-06-05,7.06,15124,Germany
INV102340,Vegetables,5,2023-07-21,9.92,14706,United Kingdom
INV102340,Rice,2,2023-07-21,2.08,17619,India
INV102340,Chicken,2,2023-07-21,1.2,18861,United Kingdom
INV102340,Olive Oil,1,2023-07-21,10.66,18700,USA
INV102341,Vegetables,1,2023-05-08,11.95,19653,Germany
INV102341,Fish,1,2023-05-08,5.65,16313,France
INV102341,Rice,1,2023-05-08,4.69,15814,India
INV102341,Bread,5,2023-05-08,6.68,16861,USA
INV102342,Eggs,2,2023-01-21,3.23,15179,Germany
INV102342,Bread,3,2023-01-21,0.71,14462,United Kingdom
INV102342,Butter,3,2023-01-21,9.74,15358,USA
INV102343,Vegetables,5,2023-12-20,6.55,11526,Germany
INV102343,,4,2023-12-20,7.01,19349,Germany
INV102343,Rice,2,2023-12-20,3.78,15385,India
INV102343,Water,5,2023-12-20,5.01,12534,United Kingdom
INV102344,Cream,4,2023-02-17,1.72,12871,USA
INV102344,Pasta,3,2023-02-17,1.27,16789,France
INV102344,Tomato Sauce,1,2023-02-17,0.7,11274,USA
INV102344,Milk,3,2023-02-17,1.41,17976,Germany
INV102344,Beef,2,2023-02-17,9.76,16039,Germany
INV102344,Yogurt,2,2023-02-17,4.21,17012,France
INV102345,Soda,2,2023-12-25,11.53,18874,France
INV102345,Juice,4,2023-12-25,7.1,12843,India
INV102345,Chips,3,2023-12-25,4.89,10848,United Kingdom
INV102345,Fruits,5,2023-12-25,14.18,18405,USA
INV102345,Water,2,2023-12-25,10.73,18358,USA
INV102345,Yogurt,1,2023-12-25,13.44,13443,France
INV102345,Eggs,2,2023-12-25,5.42,14295,Germany
INV102346,Cheese,2,2023-06-25,12.53,18731,India
INV102346,Tomato Sauce,1,2023-06-25,7.7,18375,United Kingdom
INV102346,Bread,2,2023-06-25,11.84,18303,France
INV102347,Soap,2,2023-12-31,11.22,14215,United Kingdom
INV102347,Toothpaste,4,2023-12-31,10.25,11445,USA
INV102347,Shampoo,3,2023-12-31,0.77,18776,Germany
INV102348,Juice,3,2023-12-09,11.65,16843,France
INV102348,Fruits,1,2023-12-09,2.4,16578,USA
INV102348,Vegetables,1,2023-12-09,10.1,17057,United Kingdom
INV102348,Fish,1,2023-12-09,9.55,15714,USA
INV102348,Rice,4,2023-12-09,3.67,17202,Germany
INV102348,Yogurt,3,2023-12-09,3.96,10017,Germany
INV102349,Pasta,2,2023-03-02,14.51,19763,France
INV102349,Beef,3,2023-03-02,13.43,12092,USA
INV102349,Tomato Sauce,1,2023-03-02,10.48,14164,United Kingdom
INV102350,Biscuits,2,2023-02-01,2.06,15815,United Kingdom
INV102350,Ice Cream,4,2023-02-01,8.62,13980,United Kingdom
INV102350,Chocolate,3,2023-02-01,10.43,19532,United Kingdom
INV102351,Vegetables,2,2023-01-20,14.21,12606,India
INV102351,Chicken,2,2023-01-20,0.86,15420,France
INV102351,Rice,3,2023-01-20,10.75,16268,Germany
INV102352,Vegetables,3,2023-09-16,11.13,17251,USA
INV102352,Chicken,2,2023-09-16,12.6,13759,USA
INV102352,,2,2023-09-16,9.23,14739,Germany
INV102353,Bread,5,2023-02-06,7.82,15791,India
INV102353,Butter,5,2023-02-06,6.88,13060,USA
INV102353,Milk,1,2023-02-06,10.34,19271,France
INV102354,Cheese,2,2023-09-04,9.26,18493,Germany
INV102354,Pasta,1,2023-09-04,10.39,11166,USA
INV102354,Tomato Sauce,5,2023-09-04,8.66,15920,USA
INV102355,Cheese,1,2023-12-15,12.57,14789,France
INV102355,Milk,4,2023-12-15,2.78,15232,India
INV102355,Tissue,4,2023-12-15,0.55,13427,Germany
INV102355,Bin Bags,4,2023-12-15,1.94,18753,USA
INV102355,Detergent,4,2023-12-15,5.67,17405,France
INV102355,Eggs,1,2023-12-15,12.02,19046,United Kingdom
INV102356,Pasta,2,2023-12-07,1.16,16559,USA
INV102356,Tomato Sauce,1,2023-12-07,13.36,14710,Germany
INV102356,Tea,5,2023-12-07,0.8,16535,France
INV102356,Sugar,5,2023-12-07,4.15,18108,Germany
INV102356,Milk,5,2023-12-07,2.93,12441,France
INV102356,Beef,3,2023-12-07,12.46,14405,United Kingdom
INV102356,Biscuits,4,2023-12-07,3.92,11658,USA
INV102357,Bread,1,2023-09-05,2.25,12963,United Kingdom
INV102357,Butter,2,2023-09-05,11.48,18000,Germany
INV102357,Jam,5,2023-09-05,10.38,11179,India
INV102358,Tomato Sauce,1,2023-11-13,14.69,16427,India
INV102358,Bread,4,2023-11-13,4.48,11085,United Kingdom
INV102358,Cheese,4,2023-11-13,10.57,13602,France
INV102358,Tea,2,2023-11-13,6.92,16886,France
INV102358,Sugar,2,2023-11-13,14.84,10408,USA
INV102358,Milk,2,2023-11-13,2.04,13158,United Kingdom
INV102358,Biscuits,1,2023-11-13,1.59,16328,United Kingdom
INV102359,Bread,5,2023-11-22,14.06,10973,India
INV102359,Butter,3,2023-11-22,1.51,16278,India
INV102359,Tissue,3,2023-11-22,3.56,10617,USA
INV102359,Bin Bags,4,2023-11-22,0.85,14862,Germany
INV102359,Detergent,5,2023-11-22,12.93,13852,United Kingdom
INV102359,Jam,4,2023-11-22,7.62,13477,Germany
INV102360,Soda,3,2023-06-03,7.38,10624,India
INV102360,Chips,1,2023-06-03,11.97,11004,India
INV102360,Chocolate,4,2023-06-03,14.41,13881,India
INV102361,Tissue,1,2023-08-21,4.21,18902,United Kingdom
INV102361,Bin Bags,1,2023-08-21,1.37,12636,USA
INV102361,Detergent,1,2023-08-21,7.8,14214,India
INV102362,Cream,1,2023-11-14,7.11,15649,India
INV102362,Yogurt,3,2023-11-14,7.24,17021,France
INV102362,Milk,5,2023-11-14,9.63,17447,France
INV102363,Ice Cream,2,2023-08-19,6.28,17555,France
INV102363,Chocolate,5,2023-08-19,11.38,14579,India
INV102363,Vegetables,5,2023-08-19,14.67,10339,USA
INV102363,Chicken,5,2023-08-19,10.88,19567,Germany
INV102363,Rice,4,2023-08-19,8.17,18846,India
INV102363,Biscuits,3,2023-08-19,2.85,10704,USA
INV102364,Vegetables,3,2023-01-03,13.22,10406,France
INV102364,Chicken,5,2023-01-03,12.36,12852,United Kingdom
INV102364,Olive Oil,4,2023-01-03,12.81,10035,United Kingdom
INV102365,Soda,3,2023-03-20,4.3,15688,Germany
INV102365,Chips,5,2023-03-20,6.8,14761,United Kingdom
INV102365,Chocolate,4,2023-03-20,3.56,12285,France
INV102366,Coffee,2,2023-02-11,1.26,15717,USA
INV102366,Sugar,2,2023-02-11,1.8,12871,India
INV102366,Milk,2,2023-02-11,10.43,10478,USA
INV102367,Water,1,2023-01-28,8.26,18446,India
INV102367,Chips,1,2023-01-28,2.06,16018,USA
INV102367,Soda,1,2023-01-28,4.89,13795,United Kingdom
INV102368,Pasta,4,2023-07-23,2.34,11637,Germany
INV102368,Beef,4,2023-07-23,2.05,16630,USA
INV102368,Tomato Sauce,1,2023-07-23,0.51,18696,United Kingdom
INV102369,Soap,2,2023-12-04,13.74,12108,United Kingdom
INV102369,Toothpaste,3,2023-12-04,2.71,16852,India
INV102369,Shampoo,2,2023-12-04,12.51,17399,United Kingdom
INV102370,Bread,5,2023-02-07,6.45,17096,France
INV102370,Butter,4,2023-02-07,14.89,15032,United Kingdom
INV102370,Milk,3,2023-02-07,7.35,13853,France
INV102370,Chips,5,2023-02-07,12.68,17007,USA
INV102371,Pasta,2,2023-10-19,5.47,15202,India
INV102371,Shampoo,4,2023-10-19,13.92,18820,USA
INV102371,Tomato Sauce,5,2023-10-19,9.78,18049,India
INV102371,Beef,2,2023-10-19,10.37,19380,France
INV102371,Soap,1,2023-10-19,6.13,16320,United Kingdom
INV102371,Toothpaste,2,2023-10-19,11.01,14082,India
INV102372,Soda,1,2023-01-16,10.34,11256,France
INV102372,Sugar,1,2023-01-16,9.5,16225,Germany
INV102372,Milk,2,2023-01-16,3.74,15029,India
INV102372,Water,4,2023-01-16,2.69,19683,India
INV102372,Coffee,1,2023-01-16,10.68,15921,USA
INV102372,Chips,3,2023-01-16,10.46,13767,Germany
INV102372,Ice Cream,5,2023-01-16,11.72,11501,India
INV102373,Cheese,1,2023-03-06,6.8,18970,USA
INV102373,Eggs,1,2023-03-06,5.15,16694,India
INV102373,Milk,1,2023-03-06,10.09,13162,United Kingdom
INV102374,Cream,2,2023-10-22,4.31,13277,France
INV102374,Bread,5,2023-10-22,3.47,14090,France
INV102374,Milk,4,2023-10-22,8.15,18557,India
INV102374,Butter,4,2023-10-22,9.43,14076,France
INV102374,Yogurt,4,2023-10-22,2.6,14269,United Kingdom
INV102374,Jam,4,2023-10-22,7.22,12363,United Kingdom
INV102375,Toothpaste,5,2023-10-02,6.4,18188,France
INV102375,Shampoo,2,2023-10-02,9.24,13293,Germany
INV102375,Detergent,4,2023-10-02,8.16,14945,USA
INV102376,Bread,2,2023-09-05,8.96,15498,United Kingdom
INV102376,Butter,4,2023-09-05,10.24,19177,USA
INV102376,Milk,1,2023-09-05,8.57,15708,France
INV102377,Tea,2,2023-09-27,3.74,13067,France
INV102377,Sugar,5,2023-09-27,1.89,19181,India
INV102377,Biscuits,4,2023-09-27,14.75,13652,France
INV102377,Milk,1,2023-09-27,4.21,11708,USA
INV102378,Shampoo,2,2023-08-15,12.82,12114,France
CINV102378,Soda,4,2023-08-15,12.75,16571,USA
INV102378,Soap,3,2023-08-15,14.13,11881,India
INV102378,Toothpaste,5,2023-08-15,3.08,17809,France
INV102378,Water,1,2023-08-15,7.19,14055,France
INV102378,Chips,2,2023-08-15,9.62,14867,France
INV102379,Cheese,3,2023-05-14,0.6,10376,France
INV102379,Tomato Sauce,4,2023-05-14,4.27,15448,USA
INV102379,Bread,1,2023-05-14,7.53,16873,France
INV102380,Soap,2,2023-10-01,2.22,17473,India
INV102380,Toothpaste,1,2023-10-01,7.68,13848,Germany
INV102380,Shampoo,3,2023-10-01,9.3,18858,Germany
INV102380,Tissue,2,2023-10-01,13.84,15936,Germany
INV102381,Cheese,2,2023-05-27,13.26,14068,France
INV102381,Eggs,1,2023-05-27,7.56,15781,France
INV102381,Milk,4,2023-05-27,2.05,14293,United Kingdom
INV102381,Bread,1,2023-05-27,9.85,19481,United Kingdom
INV102382,Tomato Sauce,2,2023-01-17,8.74,11302,Germany
INV102382,Bread,5,2023-01-17,7.84,13855,France
INV102382,Cheese,5,2023-01-17,4.13,19175,United Kingdom
INV102382,Chocolate,1,2023-01-17,2.45,17779,United Kingdom
INV102382,Coffee,2,2023-01-17,13.36,18025,United Kingdom
INV102382,Biscuits,3,2023-01-17,6.09,18223,France
INV102383,Sugar,3,2023-04-10,4.44,19337,France
INV102383,Ice Cream,1,2023-04-10,13.73,10032,Germany
INV102383,Flour,1,2023-04-10,12.0,18812,USA
INV102383,Milk,2,2023-04-10,2.92,10732,India
INV102383,Chocolate,3,2023-04-10,12.51,19912,USA
INV102383,Butter,4,2023-04-10,5.22,14840,United Kingdom
INV102383,,2,2023-04-10,10.57,14015,India
INV102383,Eggs,4,2023-04-10,4.15,12076,India
INV102383,Soda,3,2023-04-10,8.55,12121,USA
INV102384,Pasta,2,2023-01-08,14.87,10716,United Kingdom
INV102384,Tomato Sauce,5,2023-01-08,0.62,19496,USA
INV102384,Cheese,1,2023-01-08,10.2,11968,USA
INV102384,Chocolate,5,2023-01-08,7.92,10113,Germany
INV102384,Soda,1,2023-01-08,0.51,13196,India
INV102384,Chips,5,2023-01-08,2.73,16509,USA
INV102385,Tomato Sauce,2,2023-09-03,1.24,13123,United Kingdom
INV102385,Bread,4,2023-09-03,1.52,18886,United Kingdom
INV102385,Soda,4,2023-09-03,8.78,12786,Germany
INV102385,Cheese,2,2023-09-03,13.16,19671,India
INV102385,Water,4,2023-09-03,14.2,16415,Germany
INV102385,Chips,1,2023-09-03,5.81,11132,France
INV102386,Bread,1,2023-12-23,6.96,12078,India
INV102386,Butter,2,2023-12-23,9.48,12730,USA
INV102386,Jam,3,2023-12-23,12.81,12534,USA
INV102387,Cheese,2,2023-07-29,4.94,12744,India
INV102387,Pasta,2,2023-07-29,8.61,18857,India
INV102387,Olive Oil,3,2023-07-29,9.43,15753,USA
INV102388,Eggs,2,2023-02-15,14.13,15889,France
INV102388,Bread,5,2023-02-15,7.81,17463,Germany
INV102388,Butter,5,2023-02-15,9.92,14301,India
INV102389,Cheese,1,2023-12-02,13.37,11337,USA
INV102389,Pasta,1,2023-12-02,5.58,19094,India
INV102389,Olive Oil,3,2023-12-02,3.52,12450,USA
INV102390,Bread,1,2023-07-29,14.72,19989,France
INV102390,Ice Cream,1,2023-07-29,6.71,19278,France
INV102390,Chocolate,2,2023-07-29,9.96,13065,India
INV102390,Butter,5,2023-07-29,11.82,18323,USA
INV102390,Biscuits,1,2023-07-29,4.49,14313,USA
INV102390,Jam,1,2023-07-29,12.24,19214,USA
INV102391,Toothpaste,3,2023-03-03,11.86,14929,USA
INV102391,Shampoo,4,2023-03-03,4.42,14218,United Kingdom
INV102391,Detergent,1,2023-03-03,8.86,12855,India
INV102392,Cream,4,2023-04-05,5.53,18848,United Kingdom
INV102392,Yogurt,4,2023-04-05,10.02,10350,United Kingdom
INV102392,Milk,5,2023-04-05,9.75,10368,France
INV102393,Shampoo,2,2023-08-22,14.48,15272,India
INV102393,Bread,3,2023-08-22,10.44,12111,France
INV102393,Milk,3,2023-08-22,14.92,16121,India
INV102393,Toothpaste,5,2023-08-22,0.86,18965,France
INV102393,Butter,4,2023-08-22,12.36,10217,United Kingdom
INV102393,Detergent,1,2023-08-22,5.42,19209,United Kingdom
INV102394,Cheese,2,2023-03-07,4.75,14676,India
INV102394,Tea,1,2023-03-07,0.57,15651,United Kingdom
INV102394,Sugar,5,2023-03-07,10.54,16441,India
INV102394,Milk,2,2023-03-07,4.97,14412,India
INV102394,Biscuits,1,2023-03-07,9.51,15890,India
INV102394,Eggs,4,2023-03-07,13.51,14706,USA
INV102395,Shampoo,1,2023-09-03,14.19,18706,Germany
INV102395,Chips,3,2023-09-03,6.87,18791,USA
INV102395,Chocolate,1,2023-09-03,14.2,11548,United Kingdom
INV102395,Toothpaste,1,2023-09-03,10.88,16841,Germany
INV102395,Soda,3,2023-09-03,9.79,15036,United Kingdom
INV102395,Detergent,5,2023-09-03,0.71,14327,Germany
INV102396,Pasta,4,2023-01-24,13.2,17482,Germany
INV102396,Olive Oil,2,2023-01-24,14.77,17089,USA
INV102396,Cheese,2,2023-01-24,14.0,17867,India
INV102396,Chocolate,3,2023-01-24,14.38,15896,France
INV102396,Coffee,3,2023-01-24,2.51,18338,India
INV102396,Biscuits,5,2023-01-24,5.19,16294,USA
INV102396,Cling Film,3,2023-01-24,0.85,16982,India
INV102397,Tissue,3,2023-05-17,13.18,18358,India
INV102397,Bin Bags,1,2023-05-17,3.75,10840,United Kingdom
INV102397,Detergent,2,2023-05-17,5.48,14279,India
INV102397,Chips,3,2023-05-17,5.44,14084,Germany
INV102398,Soap,5,2023-05-27,4.35,18334,France
INV102398,Toothpaste,3,2023-05-27,7.1,14696,United Kingdom
INV102398,Shampoo,3,2023-05-27,5.89,15389,India
INV102399,Bread,3,2023-04-19,9.91,11075,USA
INV102399,Cheese,1,2023-04-19,9.06,11976,Germany
INV102399,Milk,5,2023-04-19,9.85,15963,USA
INV102399,Butter,3,2023-04-19,5.22,14577,Germany
INV102399,Eggs,2,2023-04-19,8.84,11690,Germany
INV102400,Tomato Sauce,5,2023-05-07,7.17,17569,United Kingdom
INV102400,Bread,1,2023-05-07,8.04,11768,India
INV102400,Cheese,4,2023-05-07,10.61,17549,France
INV102400,Butter,2,2023-05-07,6.0,14325,USA
INV102400,Jam,5,2023-05-07,14.6,19717,USA
INV102401,Sugar,2,2023-06-19,10.42,19395,France
INV102401,Flour,4,2023-06-19,4.17,19903,Germany
INV102401,Milk,3,2023-06-19,11.75,16396,USA
INV102401,Butter,5,2023-06-19,8.94,18284,India
INV102401,Coffee,1,2023-06-19,6.17,11485,USA
INV102401,Eggs,4,2023-06-19,12.18,16276,France
INV102402,Tissue,2,2023-06-11,1.68,16787,France
INV102402,Bin Bags,2,2023-06-11,11.02,17324,USA
INV102402,Detergent,1,2023-06-11,9.78,10453,France
INV102403,Chocolate,4,2023-04-10,4.84,12292,USA
INV102403,Beer,3,2023-04-10,13.93,16018,USA
INV102403,Coffee,4,2023-04-10,6.64,15259,France
INV102403,Biscuits,5,2023-04-10,13.13,11541,Germany
INV102403,Chips,4,2023-04-10,7.98,13721,United Kingdom
INV102403,Yogurt,4,2023-04-10,8.02,17389,Germany
INV102404,Tissue,5,2023-02-25,13.82,11787,Germany
INV102404,Bin Bags,2,2023-02-25,11.59,14287,France
INV102404,Detergent,5,2023-02-25,10.89,13306,Germany
INV102405,Juice,2,2023-07-09,4.69,15230,India
INV102405,Yogurt,1,2023-07-09,13.8,16278,Germany
INV102405,Fruits,4,2023-07-09,4.41,13402,France
INV102406,Vegetables,4,2023-02-22,3.42,18123,United Kingdom
INV102406,Chicken,2,2023-02-22,3.48,17613,France
INV102406,Olive Oil,1,2023-02-22,2.38,11216,United Kingdom
INV102407,Bread,4,2023-07-14,3.87,14861,France
INV102407,Butter,2,2023-07-14,3.51,16801,United Kingdom
INV102407,Milk,2,2023-07-14,9.92,16149,Germany
INV102408,Water,4,2023-05-06,9.76,19706,USA
INV102408,Chips,4,2023-05-06,1.05,12802,France
INV102408,Soda,2,2023-05-06,1.87,11444,France
INV102409,Cheese,3,2023-12-14,12.89,11561,India
INV102409,Tomato Sauce,2,2023-12-14,9.92,16247,USA
INV102409,Bread,3,2023-12-14,1.13,15111,USA
INV102410,Cheese,2,2023-07-06,12.42,14027,France
INV102410,Pasta,3,2023-07-06,10.0,12519,Germany
INV102410,Tomato Sauce,3,2023-07-06,1.02,15235,France
INV102411,Eggs,1,2023-05-02,14.9,10278,United Kingdom
INV102411,Bread,3,2023-05-02,5.8,18697,USA
INV102411,Butter,2,2023-05-02,7.36,12705,Germany
INV102412,Eggs,4,2023-05-18,8.65,13694,Germany
INV102412,Bread,3,2023-05-18,5.81,15860,India
INV102412,Butter,2,2023-05-18,7.88,19667,USA
INV102412,Biscuits,1,2023-05-18,8.12,12520,USA
INV102413,Cheese,3,2023-05-14,8.18,16382,USA
INV102413,Pasta,5,2023-05-14,1.11,15656,France
INV102413,Olive Oil,4,2023-05-14,10.82,13416,Germany
INV102414,Bread,2,2023-09-26,6.39,16362,United Kingdom
INV102414,Butter,5,2023-09-26,10.27,10164,France
INV102414,Milk,3,2023-09-26,7.11,16066,United Kingdom
INV102415,Soap,4,2023-02-22,5.53,15295,USA
INV102415,Toothpaste,5,2023-02-22,11.6,10637,India
INV102415,Shampoo,3,2023-02-22,8.26,16502,USA
INV102415,Juice,4,2023-02-22,13.05,12180,Germany
INV102416,Pasta,1,2023-04-14,1.39,13917,United Kingdom
INV102416,Bread,5,2023-04-14,2.02,10609,India
INV102416,Tomato Sauce,5,2023-04-14,7.31,11650,Germany
INV102416,Cheese,4,2023-04-14,11.5,15568,USA
INV102416,Butter,1,2023-04-14,11.55,11489,France
INV102416,Eggs,2,2023-04-14,12.58,12522,USA
INV102417,Tea,5,2023-07-23,6.46,11976,France
INV102417,Sugar,1,2023-07-23,10.88,12156,France
INV102417,Milk,3,2023-07-23,4.82,12386,France
INV102417,Coffee,5,2023-07-23,2.76,14706,Germany
INV102417,Biscuits,1,2023-07-23,2.66,12154,United Kingdom
INV102418,Bread,5,2023-01-08,2.98,12639,France
INV102418,Tea,2,2023-01-08,5.33,19601,India
INV102418,Sugar,5,2023-01-08,1.89,13822,France
INV102418,Milk,2,2023-01-08,11.5,19898,France
INV102418,Butter,4,2023-01-08,2.19,17941,India
INV102418,Biscuits,2,2023-01-08,9.03,18510,France
INV102419,Water,1,2023-07-28,13.54,18804,USA
INV102419,Chips,-4,2023-07-28,7.15,15945,Germany
INV102419,Soda,4,2023-07-28,1.5,14506,United Kingdom
INV102420,Pasta,4,2023-10-10,4.07,13890,India
INV102420,Olive Oil,1,2023-10-10,2.37,13075,United Kingdom
INV102420,Shampoo,3,2023-10-10,6.63,12684,India
INV102420,Cheese,1,2023-10-10,7.6,13240,India
INV102420,Soap,2,2023-10-10,9.02,14775,France
INV102420,Toothpaste,5,2023-10-10,10.19,19374,India
INV102420,Eggs,4,2023-10-10,13.04,13202,USA
